file,duration,n_events
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/04/6d/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000547.root,2.906557390000671,3520
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/03/be/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000974.root,2.922790179029107,3556
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/05/90/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000323.root,2.9361027649138123,3512
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/03/1a/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000087.root,2.9811026179231703,3477
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/05/0a/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000284.root,3.0583677450194955,3631
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/06/89/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000123.root,3.0761655380483717,3516
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/04/fc/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00002561.root,3.1049272939562798,3573
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/01/18/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000552.root,3.211867979960516,3524
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/07/11/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000797.root,2.9248460269300267,3496
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/06/cb/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000529.root,3.011219015927054,3498
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/07/31/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00001883.root,3.007469098083675,3544
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/09/87/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000393.root,2.8696071630110964,3511
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/07/39/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00002047.root,3.0275272330036387,3561
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/08/f7/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00002266.root,3.0015845509478822,3527
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/0a/64/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00001940.root,2.920918432995677,3609
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/08/de/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000016.root,3.4022533500101417,3521
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/0a/c9/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00001373.root,2.8682393910130486,3517
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/0a/e5/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00002824.root,3.009980870061554,3560
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/0f/3e/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000473.root,2.8908316480228677,3507
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/0d/b8/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00001588.root,3.046885560033843,3502
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/0c/8d/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000217.root,3.109989390010014,3423
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/0f/7e/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000092.root,2.956143300049007,3577
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/0e/6e/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000181.root,3.1960880419937894,3544
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/0f/d0/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00001507.root,2.99085721001029,3671
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/10/47/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000549.root,3.1624946660595015,3453
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/11/5e/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00002028.root,3.044373508077115,3566
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/11/77/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00002170.root,2.966567530995235,3486
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/11/bc/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000038.root,3.053271007956937,3544
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/12/7f/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00001685.root,3.1119826599024236,3544
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/12/93/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00001934.root,3.0211322869872674,3595
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/12/85/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000765.root,3.15021265798714,3588
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/13/7d/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000111.root,3.0488000490004197,3611
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/13/be/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000052.root,3.0655315050389618,3527
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/14/a0/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000044.root,3.0428772289305925,3464
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/14/fa/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000871.root,2.965890350053087,3535
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/13/89/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000210.root,3.2328642240026966,3561
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/15/bc/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00001674.root,3.0378693300299346,3494
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/15/85/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000254.root,3.167553409934044,3600
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/16/84/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000008.root,3.189956536050886,3461
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/17/4d/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00001167.root,3.068126806989312,3581
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/17/9d/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000917.root,2.953767859027721,3578
