file,duration,n_events
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/05/0a/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000284.root,3.5790889530908316,3631
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/07/39/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00002047.root,3.6594927470432594,3561
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/03/be/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000974.root,3.604245782014914,3556
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/07/11/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000797.root,3.5750568760558963,3496
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/09/87/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000393.root,3.655851223040372,3511
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/07/31/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00001883.root,3.6496250120690092,3544
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/05/90/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000323.root,3.7137895909836516,3512
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/04/6d/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000547.root,3.755487069953233,3520
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/08/de/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000016.root,3.7679643540177494,3521
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/04/fc/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00002561.root,3.79408247792162,3573
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/06/89/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000123.root,3.8024779580300674,3516
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/0a/64/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00001940.root,3.8305949399946257,3609
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/08/f7/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00002266.root,3.84853828093037,3527
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/06/cb/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000529.root,3.848065595026128,3498
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/03/1a/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000087.root,3.9038486629724503,3477
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/01/18/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000552.root,3.934355332981795,3524
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/0a/e5/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00002824.root,3.138962344964966,3560
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/0a/c9/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00001373.root,3.2069341130554676,3517
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/0c/8d/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000217.root,3.1770540579454973,3423
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/0f/3e/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000473.root,3.2451381309656426,3507
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/0f/d0/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00001507.root,3.222710979054682,3671
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/10/47/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000549.root,3.403335051960312,3453
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/0d/b8/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00001588.root,3.5761120379902422,3502
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/0e/6e/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000181.root,3.553927932982333,3544
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/11/bc/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000038.root,3.3393392079742625,3544
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/12/85/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000765.root,3.3027099720202386,3588
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/11/77/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00002170.root,3.410350188962184,3486
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/11/5e/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00002028.root,3.447233089013025,3566
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/0f/7e/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000092.root,3.5764064880786464,3577
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/12/7f/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00001685.root,3.4548435530159622,3544
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/13/7d/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000111.root,3.407623026985675,3611
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/12/93/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00001934.root,3.4713881140341982,3595
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/13/89/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000210.root,3.4550201119855046,3561
/pnfs/mu2e/persistent/datasets/phy-nts/nts/mu2e/ensembleMDS3aMix1BBTriggered/MDC2025-001/root/14/a0/nts.mu2e.ensembleMDS3aMix1BBTriggered.MDC2025-001.001430_00000044.root,3.40921931900084,3464
